X,Y,NROBARRIO,BARRIO,CODBA
-56.238977164294859,-34.797158990455173,60,LEZICA MELILLA,LZ
-56.23900653266255,-34.797231007171611,60,LEZICA MELILLA,LZ
-56.239033126389401,-34.797294018887364,60,LEZICA MELILLA,LZ
-56.239070625791832,-34.797352488266498,60,LEZICA MELILLA,LZ
-56.239112287304813,-34.797424465118695,60,LEZICA MELILLA,LZ
-56.239144686204867,-34.797487457994016,60,LEZICA MELILLA,LZ
-56.239192152885394,-34.797559416001725,60,LEZICA MELILLA,LZ
-56.23925152825587,-34.797622321400908,60,LEZICA MELILLA,LZ
-56.239290947955162,-34.797653742535907,60,LEZICA MELILLA,LZ
-56.239334806834847,-34.797685149263337,60,LEZICA MELILLA,LZ
-56.239389294377858,-34.797725535487587,60,LEZICA MELILLA,LZ
-56.239457163888808,-34.797779399254274,60,LEZICA MELILLA,LZ
-56.239549044091113,-34.797855720038882,60,LEZICA MELILLA,LZ
-56.239574208068944,-34.797905215293554,60,LEZICA MELILLA,LZ
-56.239600460974238,-34.797968227981443,60,LEZICA MELILLA,LZ
-56.239622957700114,-34.798031252851708,60,LEZICA MELILLA,LZ
-56.239635274697577,-34.798107831723783,60,LEZICA MELILLA,LZ
-56.239663299575916,-34.798184359617025,60,LEZICA MELILLA,LZ
-56.239707970814536,-34.798242805512281,60,LEZICA MELILLA,LZ
-56.23974094594714,-34.798283261394381,60,LEZICA MELILLA,LZ
-56.239794474162835,-34.798337171516025,60,LEZICA MELILLA,LZ
-56.239874019144771,-34.798404518108484,60,LEZICA MELILLA,LZ
-56.239931005308293,-34.798467430920596,60,LEZICA MELILLA,LZ
-56.23995868910788,-34.798543959847294,60,LEZICA MELILLA,LZ
-56.239961977514319,-34.798589019069475,60,LEZICA MELILLA,LZ
-56.239955513671418,-34.798665658895885,60,LEZICA MELILLA,LZ
-56.23993097302278,-34.798746864418277,60,LEZICA MELILLA,LZ
-56.239890681331879,-34.798819107103334,60,LEZICA MELILLA,LZ
-56.239861507801955,-34.798859764743987,60,LEZICA MELILLA,LZ
-56.239794623699801,-34.798941107719401,60,LEZICA MELILLA,LZ
-56.239754181291552,-34.798981801917442,60,LEZICA MELILLA,LZ
-56.239711326994914,-34.799017996940471,60,LEZICA MELILLA,LZ
-56.239646341027154,-34.799067784743066,60,LEZICA MELILLA,LZ
-56.239601843721765,-34.799117506029148,60,LEZICA MELILLA,LZ
-56.23934751938706,-34.799564523008236,60,LEZICA MELILLA,LZ
-56.239892326583053,-34.799450080336435,60,LEZICA MELILLA,LZ
-56.240787934586656,-34.800141245064431,60,LEZICA MELILLA,LZ
-56.242138076875491,-34.801186971526981,60,LEZICA MELILLA,LZ
-56.242294720934069,-34.801308148520341,60,LEZICA MELILLA,LZ
-56.241943239595336,-34.801575208618729,60,LEZICA MELILLA,LZ
-56.241834611588885,-34.801710772785349,60,LEZICA MELILLA,LZ
-56.240865995302876,-34.802538708575675,60,LEZICA MELILLA,LZ
-56.240290769956225,-34.803009306487731,60,LEZICA MELILLA,LZ
-56.239893404535508,-34.8048990248191,60,LEZICA MELILLA,LZ
-56.239519731327974,-34.806675989867806,60,LEZICA MELILLA,LZ
-56.23945903553544,-34.806910549968222,60,LEZICA MELILLA,LZ
-56.239412425045423,-34.807090980534035,60,LEZICA MELILLA,LZ
-56.239324529817772,-34.807136335452306,60,LEZICA MELILLA,LZ
-56.23926764766712,-34.807168068797374,60,LEZICA MELILLA,LZ
-56.239201544639016,-34.80719983201044,60,LEZICA MELILLA,LZ
-56.239157276884107,-34.807227017423216,60,LEZICA MELILLA,LZ
-56.239070640068377,-34.80724983315892,60,LEZICA MELILLA,LZ
-56.238996233260529,-34.807259088252316,60,LEZICA MELILLA,LZ
-56.238918752821682,-34.807268353257939,60,LEZICA MELILLA,LZ
-56.238828870620331,-34.807255123463335,60,LEZICA MELILLA,LZ
-56.238752670402462,-34.807246356280366,60,LEZICA MELILLA,LZ
-56.238673780997985,-34.80724661172453,60,LEZICA MELILLA,LZ
-56.238605607154476,-34.80727387433523,60,LEZICA MELILLA,LZ
-56.23852716644042,-34.80729666315262,60,LEZICA MELILLA,LZ
-56.238440252169724,-34.807333000290612,60,LEZICA MELILLA,LZ
-56.238346507560308,-34.807369359462925,60,LEZICA MELILLA,LZ
-56.238280766954411,-34.807405627988601,60,LEZICA MELILLA,LZ
-56.238209263410717,-34.807450929083664,60,LEZICA MELILLA,LZ
-56.238154878312052,-34.807505188754774,60,LEZICA MELILLA,LZ
-56.238104569890581,-34.807554928237479,60,LEZICA MELILLA,LZ
-56.238069971056447,-34.807604616915299,60,LEZICA MELILLA,LZ
-56.238177057763203,-34.807644833540664,60,LEZICA MELILLA,LZ
-56.238257100655183,-34.807671616589637,60,LEZICA MELILLA,LZ
-56.238340537311721,-34.807693881623081,60,LEZICA MELILLA,LZ
-56.238385745819564,-34.807720777269829,60,LEZICA MELILLA,LZ
-56.238458084078459,-34.807779133998977,60,LEZICA MELILLA,LZ
-56.238515374337496,-34.807833032402819,60,LEZICA MELILLA,LZ
-56.23858009222814,-34.807868878801635,60,LEZICA MELILLA,LZ
-56.238623273264345,-34.807900287905049,60,LEZICA MELILLA,LZ
-56.238688375670243,-34.807945146967853,60,LEZICA MELILLA,LZ
-56.238748078257572,-34.808003544432346,60,LEZICA MELILLA,LZ
-56.238775059765366,-34.808075568790407,60,LEZICA MELILLA,LZ
-56.238811859463723,-34.808129533408412,60,LEZICA MELILLA,LZ
-56.238886930512123,-34.808187881024779,60,LEZICA MELILLA,LZ
-56.238963666318348,-34.808237209233177,60,LEZICA MELILLA,LZ
-56.239055450427891,-34.808290995607017,60,LEZICA MELILLA,LZ
-56.239115153524267,-34.808349392884267,60,LEZICA MELILLA,LZ
-56.239184077673272,-34.808407760237628,60,LEZICA MELILLA,LZ
-56.239261816930295,-34.808452578018397,60,LEZICA MELILLA,LZ
-56.239341454972227,-34.808465840709331,60,LEZICA MELILLA,LZ
-56.239401755472841,-34.808506207973323,60,LEZICA MELILLA,LZ
-56.23944165092577,-34.808564669335631,60,LEZICA MELILLA,LZ
-56.2394726884554,-34.808627666405179,60,LEZICA MELILLA,LZ
-56.239535487252731,-34.808690560410064,60,LEZICA MELILLA,LZ
-56.239580868689359,-34.80875351090571,60,LEZICA MELILLA,LZ
-56.23961839525812,-34.8088164868769,60,LEZICA MELILLA,LZ
-56.23965056509423,-34.808902015135921,60,LEZICA MELILLA,LZ
-56.23963859294237,-34.80896965873405,60,LEZICA MELILLA,LZ
-56.23959786859551,-34.809023874697338,60,LEZICA MELILLA,LZ
-56.239560239375251,-34.809082587585486,60,LEZICA MELILLA,LZ
-56.23956980440898,-34.809154668266366,60,LEZICA MELILLA,LZ
-56.239583830729487,-34.809231241450043,60,LEZICA MELILLA,LZ
-56.239598155595488,-34.809298799697416,60,LEZICA MELILLA,LZ
-56.239608425233612,-34.809375385068051,60,LEZICA MELILLA,LZ
-56.239611735446907,-34.809424951130161,60,LEZICA MELILLA,LZ
-56.23959600645258,-34.809492606911526,60,LEZICA MELILLA,LZ
-56.239611995982244,-34.809551145787275,60,LEZICA MELILLA,LZ
-56.23957714171533,-34.809618863634689,60,LEZICA MELILLA,LZ
-56.239550462435446,-34.809682047961864,60,LEZICA MELILLA,LZ
-56.239578063747068,-34.809740549159301,60,LEZICA MELILLA,LZ
-56.239640863477447,-34.809803443091347,60,LEZICA MELILLA,LZ
-56.239716278158824,-34.809861789055688,60,LEZICA MELILLA,LZ
-56.239763580461549,-34.809897691340545,60,LEZICA MELILLA,LZ
-56.239804030820189,-34.809929108873931,60,LEZICA MELILLA,LZ
-56.239848942533214,-34.809965018887382,60,LEZICA MELILLA,LZ
-56.239886746835985,-34.810014472912805,60,LEZICA MELILLA,LZ
-56.239946814815667,-34.81007737555435,60,LEZICA MELILLA,LZ
-56.240017171669777,-34.810149258701742,60,LEZICA MELILLA,LZ
-56.240078178308842,-34.810194130300218,60,LEZICA MELILLA,LZ
-56.240121810307265,-34.810248072294769,60,LEZICA MELILLA,LZ
-56.240156264249428,-34.810311058065189,60,LEZICA MELILLA,LZ
-56.240206406878123,-34.810369485849478,60,LEZICA MELILLA,LZ
-56.240224723085568,-34.810414496126754,60,LEZICA MELILLA,LZ
-56.240233839654394,-34.810464043287524,60,LEZICA MELILLA,LZ
-56.240246799170258,-34.810531605879945,60,LEZICA MELILLA,LZ
-56.240262897060241,-34.810612679211431,60,LEZICA MELILLA,LZ
-56.24026866302551,-34.810675758203892,60,LEZICA MELILLA,LZ
-56.240275496659322,-34.810747847686685,60,LEZICA MELILLA,LZ
-56.240277570463739,-34.810824459623802,60,LEZICA MELILLA,LZ
-56.240277124342889,-34.810874037866022,60,LEZICA MELILLA,LZ
-56.240291087004898,-34.810937090206473,60,LEZICA MELILLA,LZ
-56.240304985065457,-34.810986621811757,60,LEZICA MELILLA,LZ
-56.240323430719343,-34.811058673533452,60,LEZICA MELILLA,LZ
-56.240327873736447,-34.811130770781368,60,LEZICA MELILLA,LZ
-56.240351100847235,-34.811202806950078,60,LEZICA MELILLA,LZ
-56.240394050503269,-34.811256751053811,60,LEZICA MELILLA,LZ
-56.240413391601805,-34.811301757961893,60,LEZICA MELILLA,LZ
-56.240471027116492,-34.811355654275161,60,LEZICA MELILLA,LZ
-56.240521170606854,-34.811414081913277,60,LEZICA MELILLA,LZ
-56.240552573132277,-34.811481584463046,60,LEZICA MELILLA,LZ
-56.240574348194038,-34.811535597385785,60,LEZICA MELILLA,LZ
-56.240590381939043,-34.811603149925723,60,LEZICA MELILLA,LZ
-56.240591025270206,-34.811666245558463,60,LEZICA MELILLA,LZ
-56.240587232082667,-34.811801467310715,60,LEZICA MELILLA,LZ
-56.24058215560612,-34.811882609472541,60,LEZICA MELILLA,LZ
-56.240599257139372,-34.811959172493367,60,LEZICA MELILLA,LZ
-56.240613881744139,-34.812017715649802,60,LEZICA MELILLA,LZ
-56.240621312630118,-34.812071775231843,60,LEZICA MELILLA,LZ
-56.240631112694722,-34.812121320123509,60,LEZICA MELILLA,LZ
-56.240639654441729,-34.81219340400866,60,LEZICA MELILLA,LZ
-56.240649817626533,-34.812247454696077,60,LEZICA MELILLA,LZ
-56.240659937701921,-34.81229249156253,60,LEZICA MELILLA,LZ
-56.240668051711658,-34.812346548915961,60,LEZICA MELILLA,LZ
-56.240679922603633,-34.81240059404189,60,LEZICA MELILLA,LZ
-56.240710257910337,-34.812459086051511,60,LEZICA MELILLA,LZ
-56.240758140908376,-34.812544562813315,60,LEZICA MELILLA,LZ
-56.240783374873821,-34.812607578387691,60,LEZICA MELILLA,LZ
-56.240808630448129,-34.812675100865277,60,LEZICA MELILLA,LZ
-56.240837686094046,-34.812751624923806,60,LEZICA MELILLA,LZ
-56.240914085774563,-34.812800952936605,60,LEZICA MELILLA,LZ
-56.239973498594104,-34.813376398600482,60,LEZICA MELILLA,LZ
-56.240172581174093,-34.813583072724555,60,LEZICA MELILLA,LZ
-56.240517213710532,-34.814014622039188,60,LEZICA MELILLA,LZ
-56.24066908024227,-34.814203420996286,60,LEZICA MELILLA,LZ
-56.240875489967017,-34.814441618928385,60,LEZICA MELILLA,LZ
-56.241013933799096,-34.814680037899599,60,LEZICA MELILLA,LZ
-56.241179554748754,-34.814958930943057,60,LEZICA MELILLA,LZ
-56.24141335214162,-34.815138447959136,60,LEZICA MELILLA,LZ
-56.24152463053877,-34.815480615363434,60,LEZICA MELILLA,LZ
-56.241511508948925,-34.815593332592286,60,LEZICA MELILLA,LZ
-56.241567362550974,-34.81577342950515,60,LEZICA MELILLA,LZ
-56.241732403761546,-34.815930635242495,60,LEZICA MELILLA,LZ
-56.241719671595249,-34.816124476797434,60,LEZICA MELILLA,LZ
-56.241762231653702,-34.816381235583492,60,LEZICA MELILLA,LZ
-56.24174937419437,-34.816620147300966,60,LEZICA MELILLA,LZ
-56.241874162163114,-34.816858609746205,60,LEZICA MELILLA,LZ
-56.242204310848109,-34.817114429174296,60,LEZICA MELILLA,LZ
-56.242451995372107,-34.817338968480392,60,LEZICA MELILLA,LZ
-56.24260257736227,-34.817329462146184,60,LEZICA MELILLA,LZ
-56.242740142219738,-34.817383095873211,60,LEZICA MELILLA,LZ
-56.242932860310788,-34.817612320973602,60,LEZICA MELILLA,LZ
-56.243194226534534,-34.817769209322691,60,LEZICA MELILLA,LZ
-56.243539022747221,-34.818227790952754,60,LEZICA MELILLA,LZ
-56.243799898339766,-34.81835313075716,60,LEZICA MELILLA,LZ
-56.244005407612065,-34.818329921562601,60,LEZICA MELILLA,LZ
-56.244252745814151,-34.818410235074019,60,LEZICA MELILLA,LZ
-56.244554762569294,-34.818566986950785,60,LEZICA MELILLA,LZ
-56.244801862284987,-34.818597723404281,60,LEZICA MELILLA,LZ
-56.245157890336216,-34.81855148229895,60,LEZICA MELILLA,LZ
-56.245526270417763,-34.818234781001827,60,LEZICA MELILLA,LZ
-56.245841200349183,-34.81816613842409,60,LEZICA MELILLA,LZ
-56.246347253491777,-34.817925599202276,60,LEZICA MELILLA,LZ
-56.246892713113894,-34.817360425446267,60,LEZICA MELILLA,LZ
-56.246891398804038,-34.817090011302263,60,LEZICA MELILLA,LZ
-56.247096356115108,-34.816954124350971,60,LEZICA MELILLA,LZ
-56.247630007561902,-34.816772079187757,60,LEZICA MELILLA,LZ
-56.248848521159395,-34.816529167983582,60,LEZICA MELILLA,LZ
-56.249506236993341,-34.816504446548855,60,LEZICA MELILLA,LZ
-56.249862594818673,-34.816458190614362,60,LEZICA MELILLA,LZ
-56.250342064833191,-34.816443072060615,60,LEZICA MELILLA,LZ
-56.250411224593222,-34.816546501873184,60,LEZICA MELILLA,LZ
-56.250658531501401,-34.816689900127521,60,LEZICA MELILLA,LZ
-56.251427835146032,-34.817061409633929,60,LEZICA MELILLA,LZ
-56.251894710721729,-34.817262661788348,60,LEZICA MELILLA,LZ
-56.252362218750122,-34.817522500668659,60,LEZICA MELILLA,LZ
-56.253034159376838,-34.81761038680137,60,LEZICA MELILLA,LZ
-56.253637003372447,-34.817608362024394,60,LEZICA MELILLA,LZ
-56.254418145636734,-34.817538129361637,60,LEZICA MELILLA,LZ
-56.254994724369055,-34.817405484099794,60,LEZICA MELILLA,LZ
-56.255365338599589,-34.817341136083073,60,LEZICA MELILLA,LZ
-56.255877741602113,-34.817285321780197,60,LEZICA MELILLA,LZ
-56.25621187028996,-34.817302219995618,60,LEZICA MELILLA,LZ
-56.256729602642906,-34.817219342247988,60,LEZICA MELILLA,LZ
-56.25696864476415,-34.817209518532692,60,LEZICA MELILLA,LZ
-56.257095176544347,-34.817240638514832,60,LEZICA MELILLA,LZ
-56.257169441635376,-34.817407144738816,60,LEZICA MELILLA,LZ
-56.257294095292558,-34.817609535818825,60,LEZICA MELILLA,LZ
-56.257343450069058,-34.817780633369779,60,LEZICA MELILLA,LZ
-56.257584502072547,-34.818789377176586,60,LEZICA MELILLA,LZ
-56.25809751977733,-34.81967550829048,60,LEZICA MELILLA,LZ
-56.259216789856119,-34.820415349928254,60,LEZICA MELILLA,LZ
-56.259616775698987,-34.821301859351784,60,LEZICA MELILLA,LZ
-56.2600863423148,-34.822030385852656,60,LEZICA MELILLA,LZ
-56.260697873435078,-34.822866592271083,60,LEZICA MELILLA,LZ
-56.261845516293874,-34.823529693586892,60,LEZICA MELILLA,LZ
-56.262252016594502,-34.823735619486961,60,LEZICA MELILLA,LZ
-56.262340280336844,-34.823829962797362,60,LEZICA MELILLA,LZ
-56.262600586686766,-34.824103993804854,60,LEZICA MELILLA,LZ
-56.262944308966375,-34.8243236538882,60,LEZICA MELILLA,LZ
-56.262965761386127,-34.824648081654637,60,LEZICA MELILLA,LZ
-56.26307285992381,-34.824818978062417,60,LEZICA MELILLA,LZ
-56.263230809420158,-34.824980685500357,60,LEZICA MELILLA,LZ
-56.263449652349387,-34.825092606516783,60,LEZICA MELILLA,LZ
-56.263588746683915,-34.825173253011513,60,LEZICA MELILLA,LZ
-56.263794426767824,-34.825181558532584,60,LEZICA MELILLA,LZ
-56.263894512291373,-34.825248818161995,60,LEZICA MELILLA,LZ
-56.26398230194431,-34.825383724558058,60,LEZICA MELILLA,LZ
-56.264169126776899,-34.825378573534515,60,LEZICA MELILLA,LZ
-56.264324707204395,-34.825341981251597,60,LEZICA MELILLA,LZ
-56.264498777390614,-34.825246734425576,60,LEZICA MELILLA,LZ
-56.264666835921574,-34.825178549892705,60,LEZICA MELILLA,LZ
-56.264909519979724,-34.825141656129567,60,LEZICA MELILLA,LZ
-56.26515775474526,-34.824919957147088,60,LEZICA MELILLA,LZ
-56.2653498997567,-34.824684930723265,60,LEZICA MELILLA,LZ
-56.265542389921961,-34.824585111745975,60,LEZICA MELILLA,LZ
-56.265610887565373,-34.824553326011298,60,LEZICA MELILLA,LZ
-56.265735679963065,-34.824575428993846,60,LEZICA MELILLA,LZ
-56.265984693854733,-34.824574566903145,60,LEZICA MELILLA,LZ
-56.266078310507218,-34.824578749633524,60,LEZICA MELILLA,LZ
-56.266180105046132,-34.824646001464536,60,LEZICA MELILLA,LZ
-56.266376323646213,-34.824942781136137,60,LEZICA MELILLA,LZ
-56.266543410653135,-34.825086424709369,60,LEZICA MELILLA,LZ
-56.266741559528036,-34.825225453324101,60,LEZICA MELILLA,LZ
-56.266952232726524,-34.825341903318318,60,LEZICA MELILLA,LZ
-56.267181551986155,-34.825363641946439,60,LEZICA MELILLA,LZ
-56.267420435772507,-34.825385346906415,60,LEZICA MELILLA,LZ
-56.267649183248828,-34.825362017000906,60,LEZICA MELILLA,LZ
-56.267916963613871,-34.825356578732979,60,LEZICA MELILLA,LZ
-56.268294591409671,-34.825589626497553,60,LEZICA MELILLA,LZ
-56.268486115713294,-34.825701633527913,60,LEZICA MELILLA,LZ
-56.268730517339002,-34.825799935060886,60,LEZICA MELILLA,LZ
-56.268981990122867,-34.825744974690046,60,LEZICA MELILLA,LZ
-56.26918945470463,-34.825834390192455,60,LEZICA MELILLA,LZ
-56.269460721761909,-34.825842457242871,60,LEZICA MELILLA,LZ
-56.26968057116698,-34.825882252066478,60,LEZICA MELILLA,LZ
-56.269899488678909,-34.82594007760013,60,LEZICA MELILLA,LZ
-56.270968797589354,-34.821388808440958,60,LEZICA MELILLA,LZ
-56.271644139787398,-34.818551558164955,60,LEZICA MELILLA,LZ
-56.271665534371365,-34.818461343727115,60,LEZICA MELILLA,LZ
-56.278008995830852,-34.81518939301916,60,LEZICA MELILLA,LZ
-56.278153091049013,-34.815116768259607,60,LEZICA MELILLA,LZ
-56.285669041430509,-34.811299399964298,60,LEZICA MELILLA,LZ
-56.288828485181888,-34.809692441639903,60,LEZICA MELILLA,LZ
-56.288909207820844,-34.809651584247717,60,LEZICA MELILLA,LZ
-56.292876642113555,-34.807239327938568,60,LEZICA MELILLA,LZ
-56.294449534068221,-34.805768759101298,60,LEZICA MELILLA,LZ
-56.302642084213453,-34.801641367645388,60,LEZICA MELILLA,LZ
-56.310542577478891,-34.797460460399407,60,LEZICA MELILLA,LZ
-56.310589548043865,-34.797433238760988,60,LEZICA MELILLA,LZ
-56.314394254129091,-34.795503151008909,60,LEZICA MELILLA,LZ
-56.314536157384012,-34.795416970787151,60,LEZICA MELILLA,LZ
-56.314800021547505,-34.795280742668815,60,LEZICA MELILLA,LZ
-56.315309137720085,-34.795278775118327,60,LEZICA MELILLA,LZ
-56.315614128977316,-34.795169428048695,60,LEZICA MELILLA,LZ
-56.316159932631393,-34.795014077881262,60,LEZICA MELILLA,LZ
-56.316370843446627,-34.795053823454616,60,LEZICA MELILLA,LZ
-56.316776653462917,-34.795259570862356,60,LEZICA MELILLA,LZ
-56.317077281156351,-34.795582906486125,60,LEZICA MELILLA,LZ
-56.317194736419864,-34.795641041201613,60,LEZICA MELILLA,LZ
-56.317435775057149,-34.795694188866086,60,LEZICA MELILLA,LZ
-56.317680383040368,-34.79577436401626,60,LEZICA MELILLA,LZ
-56.317971470250086,-34.795502814068087,60,LEZICA MELILLA,LZ
-56.318345394862924,-34.795266996856455,60,LEZICA MELILLA,LZ
-56.318838351238497,-34.795066770625468,60,LEZICA MELILLA,LZ
-56.31908860040862,-34.79493960022721,60,LEZICA MELILLA,LZ
-56.319410778458384,-34.794672432621901,60,LEZICA MELILLA,LZ
-56.319715726560155,-34.794378289571071,60,LEZICA MELILLA,LZ
-56.31971082375815,-34.793999722945991,60,LEZICA MELILLA,LZ
-56.319659012818477,-34.793598804490273,60,LEZICA MELILLA,LZ
-56.319629173440909,-34.793337516445447,60,LEZICA MELILLA,LZ
-56.319389953470299,-34.793004933584484,60,LEZICA MELILLA,LZ
-56.319026861081952,-34.792744944628396,60,LEZICA MELILLA,LZ
-56.318680515328353,-34.792606577672281,60,LEZICA MELILLA,LZ
-56.31840407080275,-34.792391319111836,60,LEZICA MELILLA,LZ
-56.318362272410425,-34.792247258581028,60,LEZICA MELILLA,LZ
-56.318309290199316,-34.792058171797926,60,LEZICA MELILLA,LZ
-56.318327882903212,-34.791846271606907,60,LEZICA MELILLA,LZ
-56.318371400955733,-34.791634274407372,60,LEZICA MELILLA,LZ
-56.318503616756061,-34.791408411013187,60,LEZICA MELILLA,LZ
-56.318643833508908,-34.791268148856432,60,LEZICA MELILLA,LZ
-56.318851939118112,-34.791177198822751,60,LEZICA MELILLA,LZ
-56.319083546233323,-34.791135733572972,60,LEZICA MELILLA,LZ
-56.319332747419637,-34.79112574810577,60,LEZICA MELILLA,LZ
-56.319601276002523,-34.791151742524399,60,LEZICA MELILLA,LZ
-56.319676522514932,-34.791173983785875,60,LEZICA MELILLA,LZ
-56.319759725630398,-34.791214221847795,60,LEZICA MELILLA,LZ
-56.319949407231825,-34.791245030190154,60,LEZICA MELILLA,LZ
-56.320266043776513,-34.791383509668293,60,LEZICA MELILLA,LZ
-56.320467548258286,-34.791689196483574,60,LEZICA MELILLA,LZ
-56.3205033914887,-34.792103698053083,60,LEZICA MELILLA,LZ
-56.320443830660857,-34.792315758680807,60,LEZICA MELILLA,LZ
-56.32040819677205,-34.792532232732697,60,LEZICA MELILLA,LZ
-56.320502365033711,-34.792757213355969,60,LEZICA MELILLA,LZ
-56.320632809980282,-34.792936982307026,60,LEZICA MELILLA,LZ
-56.320989914405963,-34.792926571438187,60,LEZICA MELILLA,LZ
-56.321256984149443,-34.792875949317697,60,LEZICA MELILLA,LZ
-56.321489804881232,-34.792807432887678,60,LEZICA MELILLA,LZ
-56.321664267519054,-34.792685061034184,60,LEZICA MELILLA,LZ
-56.321838733593658,-34.792504098255606,60,LEZICA MELILLA,LZ
-56.322003267136928,-34.792377257865574,60,LEZICA MELILLA,LZ
-56.322188209036966,-34.792236816268982,60,LEZICA MELILLA,LZ
-56.322369316434347,-34.792082868517561,60,LEZICA MELILLA,LZ
-56.32255176294079,-34.791924408264542,60,LEZICA MELILLA,LZ
-56.322693209384596,-34.791761601785119,60,LEZICA MELILLA,LZ
-56.322843168610184,-34.791535664056532,60,LEZICA MELILLA,LZ
-56.322903535720322,-34.791346133966243,60,LEZICA MELILLA,LZ
-56.322910055567583,-34.791233433985276,60,LEZICA MELILLA,LZ
-56.322816334622587,-34.790909299988641,60,LEZICA MELILLA,LZ
-56.322517561598261,-34.790671603568647,60,LEZICA MELILLA,LZ
-56.321874619575105,-34.790435256159299,60,LEZICA MELILLA,LZ
-56.321443204523447,-34.790346807195,60,LEZICA MELILLA,LZ
-56.320925208395657,-34.79010545829879,60,LEZICA MELILLA,LZ
-56.32079788738308,-34.789993281981808,60,LEZICA MELILLA,LZ
-56.320681471600274,-34.7898179652151,60,LEZICA MELILLA,LZ
-56.320598314775282,-34.789547871790383,60,LEZICA MELILLA,LZ
-56.320688416373166,-34.7893627334347,60,LEZICA MELILLA,LZ
-56.320679517974789,-34.789299670559089,60,LEZICA MELILLA,LZ
-56.320710939519778,-34.789182366286646,60,LEZICA MELILLA,LZ
-56.320775030269452,-34.789105497021858,60,LEZICA MELILLA,LZ
-56.320852700527773,-34.789015053671434,60,LEZICA MELILLA,LZ
-56.321032753256347,-34.788856604999417,60,LEZICA MELILLA,LZ
-56.321221025590347,-34.788702630858594,60,LEZICA MELILLA,LZ
-56.321387467234601,-34.788611839601202,60,LEZICA MELILLA,LZ
-56.321433063474998,-34.788584619163338,60,LEZICA MELILLA,LZ
-56.321794098509578,-34.788429967364486,60,LEZICA MELILLA,LZ
-56.322051567249162,-34.788374874193039,60,LEZICA MELILLA,LZ
-56.322329020491203,-34.788351250899339,60,LEZICA MELILLA,LZ
-56.322565895331508,-34.788336800242732,60,LEZICA MELILLA,LZ
-56.322786118015905,-34.78833593546257,60,LEZICA MELILLA,LZ
-56.323204757816185,-34.78846048577693,60,LEZICA MELILLA,LZ
-56.323465634300263,-34.788522557611998,60,LEZICA MELILLA,LZ
-56.323707763832132,-34.788472028251896,60,LEZICA MELILLA,LZ
-56.323941435506512,-34.788435052641418,60,LEZICA MELILLA,LZ
-56.324039006501089,-34.788421147512068,60,LEZICA MELILLA,LZ
-56.324199061607928,-34.788348405480001,60,LEZICA MELILLA,LZ
-56.324459997068274,-34.788243716825342,60,LEZICA MELILLA,LZ
-56.32450233650259,-34.788184959243694,60,LEZICA MELILLA,LZ
-56.324599228327081,-34.788053874955331,60,LEZICA MELILLA,LZ
-56.324717682081157,-34.787931719512137,60,LEZICA MELILLA,LZ
-56.324785234650534,-34.787863848444687,60,LEZICA MELILLA,LZ
-56.324837374356562,-34.787669842790208,60,LEZICA MELILLA,LZ
-56.324901909681088,-34.787493816114797,60,LEZICA MELILLA,LZ
-56.324948823000227,-34.787281803113764,60,LEZICA MELILLA,LZ
-56.32501868995837,-34.78708322044664,60,LEZICA MELILLA,LZ
-56.325031145028589,-34.786875850347059,60,LEZICA MELILLA,LZ
-56.325034618516042,-34.786650487772491,60,LEZICA MELILLA,LZ
-56.325027220483676,-34.78637559133572,60,LEZICA MELILLA,LZ
-56.325072188879368,-34.78618161383902,60,LEZICA MELILLA,LZ
-56.325141267270482,-34.78596500627232,60,LEZICA MELILLA,LZ
-56.325140694003615,-34.785807264305937,60,LEZICA MELILLA,LZ
-56.325171529660139,-34.785707989078205,60,LEZICA MELILLA,LZ
-56.32518621565049,-34.785532158960841,60,LEZICA MELILLA,LZ
-56.325220176195572,-34.785441885338813,60,LEZICA MELILLA,LZ
-56.325243869598296,-34.785288554541928,60,LEZICA MELILLA,LZ
-56.32530354086083,-34.785216207305311,60,LEZICA MELILLA,LZ
-56.325449356695174,-34.785044366320662,60,LEZICA MELILLA,LZ
-56.325537574410134,-34.78500796205094,60,LEZICA MELILLA,LZ
-56.325811052783344,-34.784831109300676,60,LEZICA MELILLA,LZ
-56.32602724865373,-34.784785184833183,60,LEZICA MELILLA,LZ
-56.326250246396754,-34.784734726096069,60,LEZICA MELILLA,LZ
-56.326506884560416,-34.784832864092124,60,LEZICA MELILLA,LZ
-56.326824531442377,-34.784971322722967,60,LEZICA MELILLA,LZ
-56.327283289247276,-34.78524443050091,60,LEZICA MELILLA,LZ
-56.327536463485878,-34.785333566081079,60,LEZICA MELILLA,LZ
-56.327688447339895,-34.785517749209951,60,LEZICA MELILLA,LZ
-56.327923317641634,-34.785629491488152,60,LEZICA MELILLA,LZ
-56.328201732955087,-34.785772609191767,60,LEZICA MELILLA,LZ
-56.32855723050173,-34.785843308239016,60,LEZICA MELILLA,LZ
-56.32891874052531,-34.785774266040832,60,LEZICA MELILLA,LZ
-56.329165216807688,-34.785651596935431,60,LEZICA MELILLA,LZ
-56.329441155751809,-34.785371065809109,60,LEZICA MELILLA,LZ
-56.329581474156896,-34.785194734835436,60,LEZICA MELILLA,LZ
-56.329706690498838,-34.785004942939537,60,LEZICA MELILLA,LZ
-56.329758896094646,-34.784824455823532,60,LEZICA MELILLA,LZ
