X,Y,COD_NOMBRE,COD_NOMB_1
-56.182906721464327,-34.854623309594999,90,90
-56.182906721464335,-34.854623309594999,90,1179
-56.182906721464327,-34.854623309594984,1179,1179
-56.182532255815687,-34.854087757566994,1179,3510
-56.182452796077023,-34.854108005615934,3510,1179
-56.181710811776121,-34.853314704130241,4956,4956
-56.181710811776121,-34.853314704130248,1179,1179
-56.181639798400816,-34.85322024677604,4956,4956
-56.181639798400802,-34.853220246776047,4956,1179
-56.181639798400809,-34.853220246776054,1179,1179
-56.180835087987191,-34.852315425957933,1179,2493
-56.180835087987184,-34.852315425957933,2493,1179
-56.179945231823062,-34.851285359361377,5388,5388
-56.179945231823083,-34.851285359361356,5388,1179
-56.179945231823069,-34.851285359361334,1179,1179
-56.179526729967272,-34.850723215686855,6357,1179
-56.179487951251858,-34.850746643317898,6357,6357
-56.179526729967264,-34.850723215686848,6357,1179
-56.179487951251893,-34.850746643317891,6357,1179
-56.179487951251865,-34.850746643317862,1179,1179
-56.178600927948125,-34.849976352424321,5568,1179
-56.178556864874842,-34.850013179080499,5568,1179
-56.178556864874835,-34.850013179080506,5568,5568
-56.178556864874835,-34.850013179080491,1179,1179
-56.177665044003042,-34.849264148280376,3240,1179
-56.177722570162352,-34.849257669793623,3240,1179
-56.177665044003071,-34.849264148280398,3240,1179
-56.17673534527318,-34.848543614119919,7152,7152
-56.176812365178364,-34.848523684353196,7152,1179
-56.176735345273201,-34.848543614119912,7152,1179
-56.176735345273173,-34.84854361411989,1179,1179
-56.176046013916391,-34.847924426439945,1179,6573
-56.175813159963162,-34.84782050397061,3414,7482
-56.175813159963177,-34.84782050397061,3414,1179
-56.175813159963141,-34.847820503970617,3414,3414
-56.175813159963148,-34.847820503970588,7482,1179
-56.175785964572221,-34.847646160465189,1179,1179
-56.175124600511424,-34.846685354715731,1926,1926
-56.175175232096329,-34.846668677999432,1926,1179
-56.17512460051141,-34.846685354715731,1926,1179
-56.175124600511424,-34.846685354715753,1179,1179
-56.174427926413429,-34.845524713963314,1179,6621
-56.174470659235887,-34.845511262361669,6621,1179
-56.17386188089273,-34.844584516146035,1782,1179
-56.173906249753834,-34.844578664187104,1782,1179
-56.173259760746511,-34.843613068008949,1179,1179
-56.17331311925804,-34.84360803909145,2226,1179
-56.172668096407676,-34.84267296742388,5877,5877
-56.172719546694765,-34.84266171922561,5877,1179
-56.17208376509587,-34.841691165420741,1179,1179
-56.172126029412809,-34.841686251985706,5730,1179
-56.171415812374462,-34.840601976553323,1179,6678
-56.171475368947554,-34.840587339415912,6678,1179
-56.170084304752415,-34.837381881045594,9110,1179
-56.170137398708611,-34.837393439863199,9110,1179
-56.170467990045211,-34.83574203886365,6414,6414
-56.170467990045204,-34.83574203886365,6414,1179
-56.170417822114572,-34.835736557338997,6414,6414
-56.202218987601896,-34.846025377878526,4461,4461
-56.202218987601917,-34.846025377878512,4461,3507
-56.202258698082836,-34.84606455935549,4461,4461
-56.202218987601896,-34.84602537787849,3507,3507
-56.200262686584836,-34.844095076182079,3507,3507
-56.199603893384243,-34.843445053851823,3507,6936
-56.199603893384236,-34.843445053851823,6936,3507
-56.198702778497967,-34.842556016837065,2160,2160
-56.197875141931959,-34.841739450735176,3291,3507
-56.197215903478778,-34.841065054711194,3507,4956
-56.197145140060023,-34.840995452170446,4956,4956
-56.196914795415012,-34.840776569353302,3507,3507
-56.19597288239769,-34.839854582593794,3507,6747
-56.195592625623242,-34.839477077404879,5297,3507
-56.194706108983411,-34.838639273955209,3507,6393
-56.194706108983404,-34.838639273955216,6393,6393
-56.193466597053906,-34.837408530079905,6573,6573
-56.192212913413343,-34.836182677274948,3507,2472
-56.19097771347208,-34.834957104180887,3507,4576
-56.189708531867744,-34.833707520809838,3507,6414
-56.18970853186773,-34.833707520809845,6414,3507
-56.187840393164386,-34.831807689910612,3507,1710
-56.187840393164365,-34.831807689910626,1710,3507
-56.18474834825588,-34.828873770502511,3507,9304
-56.184748348255859,-34.828873770502518,9304,3507
-56.182224404947796,-34.826374822380473,9210,3507
-56.181886826222211,-34.826040867098634,9211,3507
-56.181684973085368,-34.825841178855562,9212,3507
-56.127456497283056,-34.772479632627295,3683,3507
-56.127456497283085,-34.772479632627324,3683,3507
-56.127645048702512,-34.772519875519968,3683,3683
-56.12764504870254,-34.772519875519976,3683,3507
-56.123409890953489,-34.76830585961509,2343,2343
-56.123227407052347,-34.768278894528777,2343,3507
-56.127645048702504,-34.77251987551994,3507,3507
-56.123409890953482,-34.76830585961509,3507,3507
-56.131387605246779,-34.776406291324747,3507,4180
-56.131409094065866,-34.776242581833507,3507,3507
-56.118697153194503,-34.763846378118856,3829,3829
-56.118845063614977,-34.763877865096752,3829,3507
-56.11869715319451,-34.763846378118863,3507,3507
-56.11450348872409,-34.759633308829677,3680,3507
-56.114503488724083,-34.75963330882967,3680,3507
-56.114402417257075,-34.759609605990981,3680,3680
-56.114402417257033,-34.759609605990974,3680,3507
-56.114402417257068,-34.75960960599101,3507,3507
-56.112465518010012,-34.757663445939848,4832,3507
-56.11246551801004,-34.757663445939876,3507,3507
-56.112518747732388,-34.757639653666715,4832,3507
-56.110159127093851,-34.755030190409336,6967,3507
-56.110090138930602,-34.75504637349276,3507,3507
-56.110159127093837,-34.755030190409308,3507,3507
-56.181244118973865,-34.825405048463971,384,3507
-56.181324118459735,-34.825411008990628,384,3507
-56.177623388971043,-34.821835988290715,3507,1899
-56.177423926080323,-34.821635906706263,3507,501
-56.177623388971035,-34.821835988290715,3507,1899
-56.177423926080294,-34.821635906706263,501,3507
-56.17749182187503,-34.821637995292051,3507,3507
-56.177666875206143,-34.821812624478824,3507,1899
-56.175568252826743,-34.819826569243673,2427,3507
-56.174395170142617,-34.81865570790756,3507,3507
-56.174395170142596,-34.818655707907538,3507,2043
-56.174430794061969,-34.818640413897924,3507,2043
-56.174430794061934,-34.818640413897938,2043,3507
-56.174395170142617,-34.818655707907524,2043,2043
-56.173564440254495,-34.817764764930651,9076,3507
-56.171206741533872,-34.815443616547213,3672,3672
-56.109657907635793,-34.754410793262899,3507,3507
-56.109657907635814,-34.754410793262927,3507,3507
-56.109710611717226,-34.754381821862744,3507,3507
-56.170972784743348,-34.815215098737227,3672,3507
-56.170701243622766,-34.8149508437523,3507,943
-56.170654673872924,-34.814905523358142,3507,3672
-56.170668366948114,-34.814958523514285,3507,943
-56.170615444845232,-34.814907008205907,3507,3672
-56.17065467387291,-34.814905523358142,3672,3507
-56.170615444845211,-34.814907008205907,3672,3507
-56.16990648016985,-34.814177392736966,3507,8408
-56.169890166784604,-34.814201001036089,3507,8408
-56.169906480169828,-34.814177392737001,8408,3507
-56.169890166784597,-34.814201001036103,8408,3507
-56.16958684898426,-34.8139038971457,3507,5560
-56.169614271531465,-34.813884916493855,3507,3507
-56.169614271531437,-34.813884916493826,3507,5560
-56.169586848984238,-34.813903897145714,5560,5560
-56.169485612431608,-34.813803244594176,3507,8409
-56.169485612431593,-34.813803244594183,8409,3507
-56.168570127508396,-34.812893025985332,5590,5590
-56.167983143453334,-34.812309404502699,3507,2045
-56.16798314345332,-34.812309404502713,2045,3507
-56.167601131444613,-34.811950264744716,3507,6315
-56.167601131444606,-34.811950264744681,3507,6315
-56.167591160352472,-34.811895211787039,3507,6315
-56.167545395105101,-34.811896293570996,6315,3507
-56.167528536893769,-34.811838029779459,6315,3507
-56.131732191452613,-34.776717191829185,4994,3507
-56.13240043641148,-34.777365706371796,4150,4150
-56.132476652955766,-34.777322334877297,4150,3507
-56.132400436411473,-34.777365706371796,4150,3507
-56.13240043641148,-34.777365706371803,3507,3507
-56.164417038541202,-34.808868568241621,4014,4014
-56.160630790642195,-34.808408859695213,4014,4014
-56.133943034871407,-34.778758525519599,2377,3507
-56.16430098033883,-34.808751025239474,3507,1075
-56.164348748334064,-34.808727354073639,3507,1075
-56.164348748334049,-34.808727354073646,1075,1075
-56.164300980338808,-34.808751025239481,1075,3507
-56.16326976170167,-34.807657281368748,115,115
-56.163239888739291,-34.807676338038206,115,3507
-56.1339430348714,-34.778758525519592,3507,3507
-56.13406334903398,-34.778985539697047,3739,3507
-56.133883958526845,-34.7787919407385,3507,3507
-56.134063349034015,-34.778985539697089,3507,3739
-56.134917107126597,-34.779874795603313,3507,3507
-56.135130787526613,-34.779862885267242,3507,3808
-56.135029580807881,-34.779762286474053,4005,3507
-56.134246315094259,-34.77902712972562,3507,3739
-56.134246315094302,-34.779027129725662,3507,3507
-56.138648837957994,-34.783445376233594,3957,3507
-56.138711797788055,-34.783455392028998,3957,3507
-56.138711797787991,-34.783455392028934,3957,3507
-56.140157634963629,-34.784932408414299,3507,5260
-56.140188687685466,-34.784908568907298,3507,5260
-56.14018868768548,-34.784908568907291,5260,3507
-56.142146902310451,-34.786896515263876,6093,6093
-56.142217307669902,-34.786907141736009,3507,3507
-56.143984384586936,-34.788670064734902,746,3507
-56.143918244653804,-34.788667109259293,746,746
-56.143918244653811,-34.788667109259293,3507,3507
-56.145314204851282,-34.78996676355024,375,375
-56.16016152619482,-34.791858705270315,375,375
-56.145249549509465,-34.789960778553372,375,375
-56.145249549509515,-34.789960778553379,375,3507
-56.145249549509472,-34.789960778553336,3507,3507
-56.145960376813527,-34.790644860932247,8168,3507
-56.145960376813555,-34.790644860932268,3507,3507
-56.145995837142777,-34.790620848702844,8168,3507
-56.161527544301826,-34.805928885237059,4395,4395
-56.161508737863308,-34.80597766549625,4395,4395
-56.161490572507418,-34.805892205701461,4395,4395
-56.161471748219043,-34.80594136879801,4395,3507
-56.148969540341888,-34.793524242264766,939,3507
-56.14890378554211,-34.793518704169053,939,3507
-56.148903785542096,-34.793518704169038,939,3507
-56.151221191354118,-34.795804379112141,3507,3507
-56.151145494201636,-34.795845222862752,2679,2679
-56.15114549420165,-34.795845222862745,2679,3507
-56.151145494201636,-34.795845222862738,3507,3507
-56.151406876956116,-34.796045714218295,3507,3507
-56.151406983721103,-34.796044008043516,3507,3507
-56.15526604614189,-34.799843415969839,8000,3507
-56.155266046141925,-34.799843415969875,3507,3507
-56.155332970245489,-34.79984924683346,8000,3507
-56.158439703282639,-34.80280166553284,8000,348
-56.1574430349621,-34.801909404421963,8000,3507
-56.15741463188882,-34.801925185926031,8000,3507
-56.158351114345791,-34.802790946554012,348,3507
-56.15830178562512,-34.802784977907045,348,348
-56.158351114345741,-34.802790946553962,348,3507
-56.158301785625142,-34.802784977907045,348,3507
-56.158301785625113,-34.802784977907017,3507,3507
-56.1486553506371,-34.83797333741397,2754,2754
-56.149858175224132,-34.836281110816167,4395,4731
-56.151661557976489,-34.833788160928584,6414,6414
-56.151661557976524,-34.833788160928584,6414,4395
-56.151661557976496,-34.833788160928613,4395,4395
-56.152683922753504,-34.832787895378246,8000,4395
-56.094671617407592,-34.891045994151213,6051,2895
-56.094702721208904,-34.891007888423076,2895,6051
-56.095362473755642,-34.891050328028712,2895,6051
-56.094586558013432,-34.891149630887675,2895,6051
-56.094586558013447,-34.891149630887696,2895,6051
-56.093765117814279,-34.890952839610748,6051,6051
-56.093765117814833,-34.890952839610776,6051,6051
-56.154377176004843,-34.830503620516438,5868,4395
-56.154083768838426,-34.831425228123713,3075,4395
-56.154424857805445,-34.830173775765992,4395,5868
-56.154320343753724,-34.830495350725478,5868,4395
-56.154367672468851,-34.830165508825694,5868,4395
-56.154367672468858,-34.830165508825694,5868,5868
-56.154424857805452,-34.830173775765992,5868,4395
-56.154367672468858,-34.830165508825665,4395,4395
-56.15457821911469,-34.828650839285054,2883,4395
-56.165880171158392,-34.735484495369633,2269,4395
-56.165799944268429,-34.735830800239363,2269,2269
-56.165775082344148,-34.735837018731694,2269,4395
-56.154621572705004,-34.828831762267868,4395,2883
-56.165063278760556,-34.74045755739828,4395,6530
-56.154624566075256,-34.828808635353724,4395,2043
-56.154557480141698,-34.82880003784458,4395,4395
-56.154553975467003,-34.828825250819833,4395,2883
-56.154578219114697,-34.828650839285025,4395,4395
-56.16502165829781,-34.740444139635954,4395,6530
-56.165021658297803,-34.740444139635954,6530,6530
-56.154642713858408,-34.828662427783094,2883,4395
-56.154767434217945,-34.827556542238092,4395,4395
-56.154708699838295,-34.827545283481776,2369,2369
-56.154708699838288,-34.827545283481776,2369,4395
-56.154708699838288,-34.827545283481797,4395,4395
-56.154823170288999,-34.826325999885434,4395,3623
-56.154875103368603,-34.82633162222011,3623,4395
-56.154948529168934,-34.825324045668374,5994,4395
-56.154901197715162,-34.825319379019732,5994,5994
-56.154901197715162,-34.825319379019717,4395,4395
-56.155271516784367,-34.823673445571387,4395,837
-56.155367174934376,-34.823681177816468,837,837
-56.155367174934376,-34.823681177816454,4395,4395
-56.155705523434087,-34.821759356430398,6990,4395
-56.155705523434079,-34.821759356430398,6990,6990
-56.155795934728552,-34.821768079897588,6990,4395
-56.155705523434079,-34.821759356430434,4395,4395
-56.156687681220241,-34.818888300652695,501,501
-56.156687681220241,-34.818888300652702,4395,4395
-56.164986986163235,-34.745374292457115,4395,298
-56.164986986163242,-34.745374292457115,298,298
-56.165152715117834,-34.749238101792045,4395,6928
-56.165152715117841,-34.749238101792045,6928,6928
-56.165294806545162,-34.753062385706563,6802,6802
-56.19538319070994,-34.795879474348361,5850,6203
-56.19547282289053,-34.795876204224122,5850,6203
-56.195402755598479,-34.79591963180772,6203,5850
-56.195442894682259,-34.795858013587846,5850,6203
-56.195419030095515,-34.79589393460364,5850,6203
-56.195400673483277,-34.795886117052248,6203,5850
-56.195434317563226,-34.795848873995283,6203,5850
-56.19546259562366,-34.795810423928941,5850,6203
-56.165423357984302,-34.756280514231385,4036,4036
-56.165483539350205,-34.757874213188472,2375,4395
-56.165559365232923,-34.759486584984728,2323,4395
-56.1656214855008,-34.76106829381564,4022,4022
-56.165659891184177,-34.761068705655312,4022,4395
-56.165704054549757,-34.762810357943238,4395,6098
-56.165704054549749,-34.762810357943238,6098,6098
-56.165783063219365,-34.764529225201379,4395,2321
-56.165786128980869,-34.764596336293707,2321,2321
-56.166031541997405,-34.767043757738747,4395,3680
-56.166031541997398,-34.767043757738747,3680,4395
-56.166443877807993,-34.770714687167207,65,4395
-56.166498759929709,-34.770716729451259,65,4395
-56.16669120299683,-34.772407582602902,253,4395
-56.166892230721317,-34.774230398493188,219,4395
-56.205398284806435,-34.87303479233163,7056,597
-56.205256082246464,-34.873126897869959,7056,597
-56.157169261120302,-34.817585763400849,4542,4542
-56.157169261120316,-34.817585763400849,4542,4395
-56.157169261120302,-34.817585763400885,4395,4395
-56.175993725371761,-34.847962091669999,1179,1179
-56.157633055683618,-34.816308517670279,4977,4977
-56.157633055683611,-34.816308517670279,4977,4395
-56.157633055683618,-34.816308517670251,4395,4395
-56.1580691440954,-34.815079979824446,3342,4395
-56.158069144095421,-34.815079979824446,3342,3342
-56.158069144095414,-34.815079979824411,4395,4395
-56.158511371898122,-34.813919423112267,9075,4395
-56.158511371898136,-34.813919423112267,9075,9075
-56.158511371898136,-34.813919423112232,4395,4395
-56.158616651745383,-34.813667845403536,3672,3672
-56.159453876805834,-34.811415802010472,3747,3747
-56.159453876805834,-34.81141580201048,4395,4395
-56.160568892390359,-34.808399853172993,4014,4014
-56.160568892390366,-34.808399853172993,4014,4395
-56.160568892390351,-34.808399853173029,4395,4395
-56.162417673675755,-34.803323848840755,348,348
-56.162417673675733,-34.803323848840748,348,4395
-56.162417673675748,-34.803323848840712,4395,4395
-56.163107194620089,-34.801756293775689,4395,4395
-56.163044294558581,-34.801743851688137,2483,4395
-56.163828337972689,-34.799911919454637,8871,4395
-56.163757353097019,-34.799903106458991,4395,4395
-56.167031855985194,-34.775917999866316,5990,4395
-56.16716143612102,-34.777618871655932,956,4395
-56.167122284169118,-34.777616020540748,956,4395
-56.167248112249403,-34.779311127141902,4395,5399
-56.167205051354337,-34.779305975734488,5399,5399
-56.16724811224941,-34.779311127141902,5399,4395
-56.167576755700928,-34.78168665866589,4395,5907
-56.167605833665235,-34.781688219978101,4395,5907
-56.163986628201776,-34.799123287164491,2212,4395
-56.164486381808651,-34.797039684365814,3659,4395
-56.164791619870314,-34.795483790377773,4395,4395
-56.165192634907015,-34.79253198017409,375,4395
-56.165192634907022,-34.79253198017409,375,375
-56.165192634907015,-34.792531980174076,4395,4395
-56.165580470694948,-34.790256163316201,6093,6093
-56.165580470694941,-34.790256163316201,6093,4395
-56.165580470694941,-34.790256163316215,4395,4395
-56.166188988865045,-34.787592259377391,3957,3957
-56.166188988865038,-34.787592259377391,3957,4395
-56.166188988865038,-34.787592259377398,4395,4395
-56.167874034939857,-34.7835028320494,5695,4395
-56.167720450699022,-34.784028377066925,5257,4395
-56.175312677233528,-34.871202562543935,4263,2754
-56.175312677233528,-34.871202562543907,4263,4263
-56.175312677233535,-34.871202562543942,2754,2754
-56.186201317584235,-34.888899482205197,7419,7419
-56.176119728209848,-34.872347397372778,2754,2754
-56.175455953032774,-34.871391020990757,4083,4083
-56.175455953032767,-34.87139102099075,2754,2754
-56.176212105149837,-34.872281968053649,1950,2754
-56.176726129904814,-34.872885260990799,2754,2685
-56.176640850120677,-34.872965456164984,2754,2754
-56.176746658124053,-34.873090944733228,2754,2685
-56.176831965446617,-34.873007611393042,2685,2754
-56.185574541300937,-34.8877899740503,2754,4203
-56.185574541300923,-34.887789974050307,4203,2754
-56.185103067088292,-34.886979453370223,2754,2934
-56.185103067088271,-34.88697945337023,2934,2934
-56.1771799952934,-34.87344072114287,2901,2901
-56.177089152440836,-34.873499585211725,2901,2754
-56.177179995293393,-34.873440721142877,2901,2754
-56.177179995293407,-34.873440721142899,2754,2754
-56.177354094384022,-34.873662774208519,3216,3216
-56.177274250163187,-34.873720428917906,3216,2754
-56.177354094384015,-34.873662774208505,2754,2754
-56.184512144357001,-34.885907432318696,312,312
-56.184067793841763,-34.88508516945668,3933,3933
-56.177903462991281,-34.87433126866938,3654,2754
-56.177800948928024,-34.874327750523648,3654,2754
-56.178486680234826,-34.875184527746505,2754,2754
-56.178485019545398,-34.875048783086989,6840,2754
-56.178939364960193,-34.875604407846055,2754,2754
-56.178864018352684,-34.875634546500912,1794,2754
-56.179511489451521,-34.876381634344703,2949,2949
-56.179604108348286,-34.876346104120302,2949,2754
-56.179511489451535,-34.876381634344703,2949,2754
-56.179511489451521,-34.876381634344675,2754,2754
-56.179624736113716,-34.876376783095985,2949,2754
-56.179624736113702,-34.876376783095957,2949,2754
-56.179528700207129,-34.876419284270256,2949,2949
-56.179528700207129,-34.876419284270249,2754,2754
-56.179951571993584,-34.877205405465325,2064,2064
-56.179951571993591,-34.877205405465332,2754,2754
-56.180439681359914,-34.878208766517112,7305,7305
-56.180033731487242,-34.877374294913118,2754,2754
-56.180439681359907,-34.878208766517105,2754,2754
-56.180844108209925,-34.879063612871285,3171,3171
-56.180844108209911,-34.879063612871292,3171,2754
-56.180844108209925,-34.879063612871313,2754,2754
-56.108642034262658,-34.753187008471457,3507,6895
-56.108362924570592,-34.753310388105405,3507,3507
-56.183594932512918,-34.884226306829881,975,2754
-56.183091406051759,-34.883369390524621,1017,1017
-56.182600766501203,-34.882501321305746,2754,417
-56.182600766501196,-34.882501321305753,417,2754
-56.182124504995429,-34.881624651138736,5964,2754
-56.18166547284023,-34.88080006618376,510,510
-56.181229706504865,-34.879905872498469,2754,6036
-56.181229706504858,-34.879905872498469,6036,2754
-56.103478523304005,-34.888065608817392,4025,4025
-56.103478523303991,-34.888065608817385,4025,3879
-56.103478523303998,-34.888065608817378,3879,3879
-56.163105766048467,-34.885389211767851,915,915
-56.102743207757335,-34.888423507833416,5991,3879
-56.101801355356699,-34.888785129546562,5577,5577
-56.162039570187076,-34.884509998972042,4536,1098
-56.101801355356699,-34.888785129546527,3879,3879
-56.162039570187069,-34.884509998972042,1098,4536
-56.161224545424666,-34.883833483989051,5529,5529
-56.100734947057319,-34.889200704083315,291,291
-56.100734947057312,-34.889200704083279,291,3879
-56.100734947057319,-34.889200704083279,3879,3879
-56.160386305762778,-34.883144797339952,4536,705
-56.160386305762756,-34.883144797339973,705,4536
-56.159498282338447,-34.882411449031252,4536,1965
-56.159498282338433,-34.882411449031267,1965,4536
-56.099505669456363,-34.889669914078787,4443,4443
-56.099505669456356,-34.889669914078752,4443,3879
-56.099505669456363,-34.889669914078752,3879,3879
-56.158945643322973,-34.881953353780219,4536,4938
-56.158945643322966,-34.881953353780219,4938,4938
-56.097653188765122,-34.890417347773123,5943,5943
-56.097653188765122,-34.890417347773131,5943,3879
-56.157682074799837,-34.880976860420539,4581,4581
-56.097653188765115,-34.890417347773131,3879,3879
-56.156823055999475,-34.880404532907086,4536,333
-56.156823055999446,-34.88040453290705,4536,333
-56.096134401640178,-34.891134105559523,6051,3879
-56.156647099419637,-34.880288937010747,1218,4536
-56.097204038677226,-34.890603852967921,3879,3879
-56.097204038677283,-34.890603852967899,3879,4506
-56.155578802865584,-34.879579987034958,4536,7260
-56.155578802865556,-34.879579987034973,7260,4536
-56.155234229858429,-34.87935131466206,4536,3348
-56.155234229858408,-34.879351314662088,4536,3348
-56.155166211969387,-34.879306175018101,3348,4536
-56.155265835801153,-34.879311252761525,4536,3348
-56.155195852210191,-34.879264729221958,3348,3348
-56.154349500457265,-34.878762914225867,4536,4536
-56.154388532389738,-34.878721750247799,4536,4536
-56.154388532389746,-34.878721750247799,4536,2448
-56.154388532389738,-34.878721750247806,2448,2448
-56.2009757736352,-34.837172032670914,5850,5850
-56.200548140816842,-34.827200270321804,5850,5850
-56.200559086057176,-34.828078148553899,5850,6444
-56.200501947419276,-34.827227829603125,6414,6414
-56.200501947419276,-34.827227829603075,5850,5850
-56.200499274460938,-34.828079537853341,5850,6444
-56.200417041592942,-34.825828444721672,3036,5850
-56.200417041592949,-34.825828444721672,3036,3036
-56.200417041592942,-34.825828444721644,5850,5850
-56.124101108578373,-34.841560809218372,4143,4143
-56.122620885117144,-34.896358720010753,6051,6051
-56.122565415792458,-34.896414787966464,6051,6051
-56.122620885117151,-34.89635872001076,2595,2595
-56.157348742004913,-34.898584896672773,5973,6600
-56.157608531340514,-34.898404404834963,6600,6600
-56.157658122789805,-34.898771361662973,6600,6600
-56.157658122789812,-34.898771361662995,6600,6600
-56.157658122789812,-34.89877136166298,6600,5355
-56.157896509782205,-34.898998369003685,5355,6600
-56.157301575839924,-34.899844315770899,6600,6600
-56.156912411818134,-34.899649859679208,6600,5496
-56.157322566686922,-34.900000407469726,3394,6600
-56.157248544684229,-34.899981081663427,3394,6600
-56.157112372424251,-34.900305273874821,6600,5496
-56.15713780414896,-34.900428392919636,5496,5496
-56.157065471361804,-34.900416698309009,6090,6600
-56.200409723036408,-34.825534485953476,5850,6549
-56.200340387441486,-34.824344480527856,1710,1710
-56.200340387441486,-34.824344480527827,5850,5850
-56.200336134295704,-34.824140151642872,5850,8000
-56.200324083831951,-34.823561222496572,5850,8000
-56.200316710521925,-34.823206991369908,5850,5850
-56.200316710521925,-34.823206991369915,5109,5850
-56.200318858496793,-34.823092069779719,5109,5850
-56.200211040361239,-34.822159000827398,6108,6108
-56.200211040361253,-34.822159000827391,6108,5850
-56.200406664174281,-34.822088213555368,6108,8000
-56.200211040361246,-34.822159000827362,5850,5850
-56.156753305413275,-34.901320740105817,7266,7266
-56.15668512713404,-34.901313479393004,7266,6600
-56.156326261734712,-34.902263474506022,6600,6600
-56.156326261734705,-34.902263474506043,4779,4779
-56.199794531051552,-34.821161475154369,1857,1857
-56.199794531051545,-34.821161475154376,5850,5850
-56.199214053656213,-34.820331898897813,5850,3405
-56.199160356633321,-34.820361861635426,3405,3405
-56.199160356633307,-34.820361861635433,3405,5850
-56.199160356633314,-34.820361861635448,5850,5850
-56.155964972991697,-34.903165485731122,6051,6051
-56.15596497299169,-34.903165485731122,6600,6600
-56.155847977934009,-34.903428495169585,5367,5367
-56.155601687179107,-34.904007111057936,6600,1014
-56.155601687179093,-34.904007111057936,1014,6600
-56.155182177518157,-34.904981133419469,1875,6600
-56.15470867185973,-34.906082050469109,2985,6600
-56.198253629870614,-34.819196991996044,1772,1772
-56.198253629870628,-34.819196991996037,1772,5850
-56.19829900527715,-34.819165136379226,1772,5850
-56.154305610537875,-34.907028768602956,4512,4512
-56.198253629870621,-34.81919699199603,5850,5850
-56.197579441696647,-34.818207365850448,3519,5850
-56.197425434292235,-34.818001315090292,3519,3519
-56.197425434292228,-34.818001315090292,5850,5850
-56.196270000497307,-34.81653556086998,2427,2427
-56.195895707067969,-34.816076085381788,8000,5850
-56.194148456962061,-34.813945700420831,6601,5850
-56.194017958532449,-34.813767136894178,6601,6601
-56.194017958532463,-34.813767136894171,6601,5850
-56.194017958532449,-34.81376713689415,5850,5850
-56.192412952493918,-34.811518127212366,2043,5850
-56.192448439510912,-34.81150206927169,2043,5850
-56.200950123297652,-34.838367117428675,5850,5850
-56.200943626145467,-34.837163734400995,4926,5850
-56.200883490708065,-34.83615255257417,423,423
-56.200883490708065,-34.836152552574177,5850,5850
-56.200826290255947,-34.834988789138201,5850,5850
-56.16450347723891,-34.898115814842946,597,5619
-56.161681445605154,-34.897020159380389,5619,6618
-56.161558567938712,-34.896975878831647,5355,5355
-56.159297664489337,-34.896519714021821,5619,5973
-56.159053343076494,-34.896488138386786,5973,5973
-56.164638288607755,-34.896856419216292,597,1554
-56.161520092538765,-34.895756145592465,4566,1554
-56.159543660516626,-34.895386525267924,1554,5973
-56.159249297349987,-34.895359957780236,1554,5973
-56.15924929734998,-34.895359957780272,5973,5973
-56.200809492583552,-34.833113952418934,5607,5850
-56.200809492583552,-34.833113952418906,5850,5850
-56.20077089581789,-34.833132927820259,6573,5850
-56.200770895817882,-34.833132927820266,6573,6573
-56.20077089581789,-34.833132927820245,5850,5850
-56.200765784266963,-34.83199049723904,6846,5850
-56.200714358511632,-34.831003195819228,2472,2472
-56.200714358511632,-34.831003195819264,5850,5850
-56.200653219874852,-34.829343632707129,2575,5850
-56.200612701328708,-34.829344452152213,2575,5850
-56.200537487928415,-34.828303778213773,5850,5850
-56.200591525750589,-34.828271502448636,5850,5850
-56.209193700409536,-34.869953313011408,7056,1602
-56.209193700409507,-34.869953313011401,1602,7056
-56.209170580898984,-34.869978631286024,7056,7056
-56.20917058089897,-34.869978631286038,7056,1602
-56.209170580898977,-34.869978631286038,1602,1602
-56.210284910816931,-34.870337629002016,2406,1602
-56.209139799626726,-34.869929343974079,7056,1602
-56.209139799626705,-34.8699293439741,7056,7056
-56.211041770942856,-34.870562121769083,2145,2145
-56.120969973821516,-34.8966526223332,7200,4029
-56.120969973821509,-34.896652622333207,4029,4029
-56.12165195362752,-34.895917541483584,4029,6051
-56.121601285176126,-34.895891355841428,6051,4029
-56.121601285176133,-34.895891355841428,6051,6051
-56.120913595476949,-34.896623784659695,7200,4029
-56.120913595476956,-34.896623784659695,7200,7200
-56.120913595476956,-34.896623784659688,4029,4029
-56.121601285176133,-34.895891355841421,4029,4029
-56.121647497364812,-34.89584024854036,4029,6051
-56.121688220157878,-34.895860907507171,6051,6051
-56.1216882201579,-34.895860907507185,6051,4029
-56.121688220157871,-34.895860907507213,4029,4029
-56.12036529852324,-34.897232259812725,4029,4029
-56.120411565694965,-34.897270458022653,4128,4029
-56.120300850817081,-34.897383543499899,4029,4029
-56.120255825413899,-34.897353055721595,6509,4029
-56.119610769153525,-34.898051964510834,1917,4029
-56.119610769153546,-34.898051964510813,4029,1917
-56.119648779312406,-34.898071857206887,1917,4029
-56.119589084553965,-34.898127562377233,4029,1917
-56.119552104024955,-34.898108299430376,1917,1917
-56.186578661551394,-34.890441768018675,2354,2754
-56.186578661551415,-34.89044176801864,2354,2754
-56.266235543147936,-34.776469071734546,4362,4362
-56.266275023341848,-34.776382588127824,4362,4362
-56.255582644922065,-34.808713532149397,6729,7133
-56.256189443430728,-34.807109412047581,6729,6729
